player_id,stat_type,name,percent_owned,status,ownership,FGM/A,FTM/A,GP,MIN,FGA,FGM,FG%,FTA,FTM,FT%,3PTA,3PTM,3PT%,PTS,OFFREB,DEFREB,REB,AST,ST,BLK,TO,PF,IMPACT_FG,IMPACT_FT
3818,2020-12-31,Dwight Howard,11,,Mount Zion💪🏾,3/4,0/0,5,14,4,3,0.75,0,0,0.0,1,1,1.0,7,1,4,5,1,1,1,3,4,1.4186175285039728,-0.0
3818,2021-01-02,Dwight Howard,11,,Mount Zion💪🏾,1/2,3/4,6,11,2,1,0.5,4,3,0.75,0,0,0.0,5,0,1,1,0,0,0,2,1,0.22287250950132426,1.4303642750201522
3818,2021-01-04,Dwight Howard,11,,Mount Zion💪🏾,4/6,1/4,7,17,6,4,0.667,4,1,0.25,0,0,0.0,9,6,7,13,1,0,0,3,4,1.5594900380052972,-0.02321190832661596
3818,2021-01-06,Dwight Howard,11,,Mount Zion💪🏾,0/0,1/4,8,11,0,0,0.0,4,1,0.25,0,0,0.0,1,0,4,4,0,0,2,0,2,-0.0,-0.02321190832661596
3818,2021-01-07,Dwight Howard,11,,Mount Zion💪🏾,4/6,1/1,9,15,6,4,0.667,1,1,1.0,0,0,0.0,9,1,11,12,1,0,0,1,6,1.5594900380052972,0.726788091673384
3818,2021-01-09,Dwight Howard,11,,Mount Zion💪🏾,4/6,2/2,10,23,6,4,0.667,2,2,1.0,2,1,0.5,11,4,7,11,2,0,0,4,5,1.5594900380052972,1.453576183346768
3818,2021-01-11,Dwight Howard,11,,Mount Zion💪🏾,3/8,0/0,11,34,8,3,0.375,0,0,0.0,3,1,0.333,7,1,10,11,2,0,1,1,2,0.29361752850397277,-0.0
3818,2021-01-12,Dwight Howard,11,,Mount Zion💪🏾,4/4,2/4,12,13,4,4,1.0,4,2,0.5,0,0,0.0,10,4,4,8,0,0,1,0,2,2.891490038005297,0.4535761833467681
3818,2021-01-14,Dwight Howard,11,,Mount Zion💪🏾,2/2,4/4,13,22,2,2,1.0,4,4,1.0,0,0,0.0,8,1,3,4,0,1,0,2,4,1.4457450190026484,2.907152366693536
3818,2021-01-16,Dwight Howard,11,,Mount Zion💪🏾,3/8,2/8,14,33,8,3,0.375,8,2,0.25,1,0,0.0,8,5,13,18,3,0,3,3,3,0.29361752850397277,-0.04642381665323192
3818,2021-01-20,Dwight Howard,11,,Mount Zion💪🏾,3/7,1/2,15,15,7,3,0.429,2,1,0.5,0,0,0.0,7,6,4,10,1,0,1,0,1,0.45561752850397275,0.22678809167338404
3818,2021-01-22,Dwight Howard,11,,Mount Zion💪🏾,0/2,3/4,16,17,2,0,0.0,4,3,0.75,0,0,0.0,3,4,8,12,0,3,2,5,2,-0.0,1.4303642750201522
